27-02-2025 13:13:56:011 | WARNING | mod_generator | File access: User 'Ana' accessed /var/log/auth.log
27-02-2025 13:39:57:095 | WARNING | mod_generator | Port scan detected from IP 198.168.1.98 targeting sensitive ports
27-02-2025 13:40:00:684 | ERROR | mod_generator | Failed login attempt for user 'Ana' from IP 10.0.0.2
27-02-2025 13:40:04:346 | INFO | mod_generator | Successful login for user 'Rui' from IP 10.0.0.2
27-02-2025 13:40:08:705 | INFO | mod_generator | Successful login for user 'Ana' from IP 172.16.0.3
27-02-2025 13:40:11:012 | ERROR | mod_generator | Failed login attempt for user 'Bruno' from IP 172.16.0.3
27-02-2025 13:40:12:783 | INFO | mod_generator | Successful login for user 'admin' from IP 192.168.1.1
27-02-2025 13:40:17:711 | INFO | mod_generator | Successful login for user 'admin' from IP 172.16.0.3
27-02-2025 13:40:18:985 | ERROR | mod_generator | Failed login attempt for user 'Maria' from IP 10.0.0.2
27-02-2025 13:40:23:455 | INFO | mod_generator | Successful login for user 'Joana' from IP 203.0.113.4
27-02-2025 13:40:27:381 | INFO | mod_generator | Successful login for user 'Carla' from IP 203.0.113.4
27-02-2025 13:40:32:118 | INFO | mod_generator | Successful login for user 'Rui' from IP 198.168.1.98
27-02-2025 13:40:37:003 | INFO | mod_generator | Successful login for user 'Rui' from IP 172.16.0.3
27-02-2025 13:40:41:188 | INFO | mod_generator | Successful login for user 'admin' from IP 192.168.1.1
27-02-2025 13:40:45:582 | WARNING | mod_generator | Port scan detected from IP 172.16.0.3 targeting sensitive ports
27-02-2025 13:40:46:767 | INFO | mod_generator | Successful login for user 'Tiago' from IP 198.168.1.98
27-02-2025 13:40:50:716 | WARNING | mod_generator | File access: User 'Maria' accessed /var/log/secure.log
27-02-2025 13:40:54:531 | WARNING | mod_generator | Port scan detected from IP 198.51.100.5 targeting sensitive ports
27-02-2025 13:40:55:951 | INFO | mod_generator | Successful login for user 'admin' from IP 10.0.0.2
27-02-2025 13:41:00:623 | WARNING | mod_generator | Port scan detected from IP 198.51.100.5 targeting sensitive ports
27-02-2025 13:41:04:935 | INFO | mod_generator | Successful login for user 'Tiago' from IP 198.51.100.5
27-02-2025 13:41:07:731 | INFO | mod_generator | Successful login for user 'Ana' from IP 198.168.1.98
27-02-2025 13:41:09:724 | ERROR | mod_generator | Failed login attempt for user 'Tiago' from IP 198.168.1.98
27-02-2025 13:41:13:987 | WARNING | mod_generator | File access: User 'Ana' accessed /var/log/syslog.log
27-02-2025 13:41:16:360 | INFO | mod_generator | Successful login for user 'Joaquim' from IP 172.16.0.3
27-02-2025 13:41:19:257 | ERROR | mod_generator | Failed login attempt for user 'Rui' from IP 10.0.0.2
27-02-2025 13:41:23:695 | INFO | mod_generator | Successful login for user 'Ana' from IP 203.0.113.4
27-02-2025 13:41:25:681 | INFO | mod_generator | Successful login for user 'Maria' from IP 172.16.0.12
27-02-2025 13:41:30:452 | ERROR | mod_generator | Failed login attempt for user 'Bruno' from IP 172.16.0.3
27-02-2025 13:41:32:643 | WARNING | mod_generator | File access: User 'Rui' accessed /var/log/auth.log
27-02-2025 13:41:34:303 | WARNING | mod_generator | Port scan detected from IP 172.16.0.12 targeting sensitive ports
27-02-2025 13:41:36:111 | INFO | mod_generator | Successful login for user 'Tiago' from IP 203.0.113.4
27-02-2025 13:41:38:789 | WARNING | mod_generator | Port scan detected from IP 198.51.100.5 targeting sensitive ports
27-02-2025 13:41:43:469 | WARNING | mod_generator | Port scan detected from IP 10.0.0.2 targeting sensitive ports
27-02-2025 13:41:47:992 | INFO | mod_generator | Successful login for user 'Tiago' from IP 203.0.113.4
27-02-2025 13:41:50:715 | INFO | mod_generator | Successful login for user 'Pedro' from IP 203.0.113.4
27-02-2025 13:41:54:656 | ERROR | mod_generator | Failed login attempt for user 'Pedro' from IP 192.168.1.1
27-02-2025 13:41:56:584 | INFO | mod_generator | Successful login for user 'Carla' from IP 172.16.0.12
27-02-2025 13:41:57:644 | INFO | mod_generator | Successful login for user 'Ana' from IP 203.0.113.4
27-02-2025 13:42:00:919 | INFO | mod_generator | Successful login for user 'Joana' from IP 10.0.0.2
27-02-2025 13:42:02:810 | WARNING | mod_generator | File access: User 'Maria' accessed /var/log/syslog.log
27-02-2025 13:42:06:198 | INFO | mod_generator | Successful login for user 'Joaquim' from IP 203.0.113.4
27-02-2025 13:42:10:888 | INFO | mod_generator | Successful login for user 'Pedro' from IP 172.16.0.12
27-02-2025 13:42:13:875 | WARNING | mod_generator | File access: User 'Tiago' accessed /var/log/syslog.log
27-02-2025 13:42:18:589 | ERROR | mod_generator | Failed login attempt for user 'Joaquim' from IP 203.0.113.4
27-02-2025 13:42:21:877 | INFO | mod_generator | Successful login for user 'Tiago' from IP 192.168.1.1
27-02-2025 13:42:26:488 | INFO | mod_generator | Successful login for user 'Joaquim' from IP 10.0.0.2
27-02-2025 13:42:28:642 | INFO | mod_generator | Successful login for user 'Pedro' from IP 10.0.0.2
27-02-2025 13:42:33:433 | INFO | mod_generator | Successful login for user 'Maria' from IP 198.168.1.98
27-02-2025 13:42:36:751 | INFO | mod_generator | Successful login for user 'Joana' from IP 10.0.0.2
27-02-2025 13:42:38:460 | WARNING | mod_generator | Port scan detected from IP 172.16.0.12 targeting sensitive ports
27-02-2025 13:42:42:503 | WARNING | mod_generator | Port scan detected from IP 172.16.0.3 targeting sensitive ports
27-02-2025 13:42:44:199 | ERROR | mod_generator | Failed login attempt for user 'Pedro' from IP 172.16.0.12
27-02-2025 13:42:47:262 | INFO | mod_generator | Successful login for user 'Joana' from IP 172.16.0.12
27-02-2025 13:42:52:005 | WARNING | mod_generator | File access: User 'Maria' accessed /var/log/auth.log
27-02-2025 13:42:56:222 | WARNING | mod_generator | Port scan detected from IP 198.51.100.5 targeting sensitive ports
27-02-2025 13:42:59:444 | INFO | mod_generator | Successful login for user 'admin' from IP 10.0.0.2
27-02-2025 13:43:04:238 | INFO | mod_generator | Successful login for user 'Ana' from IP 198.168.1.98
27-02-2025 13:43:08:883 | ERROR | mod_generator | Failed login attempt for user 'Carla' from IP 198.168.1.98
27-02-2025 13:43:13:765 | INFO | mod_generator | Successful login for user 'Bruno' from IP 198.168.1.98
27-02-2025 13:43:15:322 | ERROR | mod_generator | Failed login attempt for user 'Bruno' from IP 10.0.0.2
27-02-2025 13:43:19:469 | INFO | mod_generator | Successful login for user 'Pedro' from IP 172.16.0.3
27-02-2025 13:43:21:713 | WARNING | mod_generator | Port scan detected from IP 172.16.0.12 targeting sensitive ports
27-02-2025 13:43:26:024 | WARNING | mod_generator | File access: User 'Maria' accessed /var/log/secure.log
27-02-2025 13:43:30:514 | INFO | mod_generator | Successful login for user 'admin' from IP 172.16.0.12
27-02-2025 13:43:32:825 | INFO | mod_generator | Successful login for user 'Rui' from IP 198.168.1.98
27-02-2025 13:43:33:967 | INFO | mod_generator | Successful login for user 'Rui' from IP 198.51.100.5
27-02-2025 13:43:35:919 | INFO | mod_generator | Successful login for user 'Maria' from IP 10.0.0.2
27-02-2025 13:43:40:770 | ERROR | mod_generator | Failed login attempt for user 'Pedro' from IP 198.168.1.98
27-02-2025 13:43:45:110 | INFO | mod_generator | Successful login for user 'Joana' from IP 172.16.0.3
27-02-2025 13:43:47:897 | INFO | mod_generator | Successful login for user 'Bruno' from IP 172.16.0.3
27-02-2025 13:43:51:594 | INFO | mod_generator | Successful login for user 'Carla' from IP 10.0.0.2
27-02-2025 13:43:53:281 | WARNING | mod_generator | File access: User 'Pedro' accessed /var/log/syslog.log
27-02-2025 13:43:57:370 | INFO | mod_generator | Successful login for user 'Joaquim' from IP 198.168.1.98
27-02-2025 13:43:58:626 | WARNING | mod_generator | File access: User 'Tiago' accessed /var/log/secure.log
27-02-2025 13:44:01:704 | INFO | mod_generator | Successful login for user 'Maria' from IP 198.51.100.5
27-02-2025 13:44:04:259 | INFO | mod_generator | Successful login for user 'Rui' from IP 172.16.0.3
27-02-2025 13:44:05:480 | CRITICAL | mod_generator | Malware detected! Type: Ransomware, User: 'Joana', IP: 198.168.1.98
27-02-2025 13:44:06:585 | WARNING | mod_generator | Port scan detected from IP 198.51.100.5 targeting sensitive ports
27-02-2025 13:44:09:373 | CRITICAL | mod_generator | Malware detected! Type: Ransomware, User: 'Carla', IP: 203.0.113.4
27-02-2025 13:44:13:649 | WARNING | mod_generator | File access: User 'Carla' accessed /var/log/auth.log
27-02-2025 13:44:17:502 | INFO | mod_generator | Successful login for user 'Joaquim' from IP 203.0.113.4
27-02-2025 13:44:18:635 | INFO | mod_generator | Successful login for user 'Bruno' from IP 198.168.1.98
27-02-2025 13:44:20:176 | WARNING | mod_generator | Port scan detected from IP 192.168.1.1 targeting sensitive ports
27-02-2025 13:44:22:549 | INFO | mod_generator | Successful login for user 'admin' from IP 172.16.0.12
27-02-2025 13:44:27:280 | WARNING | mod_generator | Port scan detected from IP 203.0.113.4 targeting sensitive ports
27-02-2025 13:44:29:629 | ERROR | mod_generator | Failed login attempt for user 'Joana' from IP 10.0.0.2
27-02-2025 13:44:32:217 | WARNING | mod_generator | File access: User 'admin' accessed /var/log/auth.log
27-02-2025 13:44:36:666 | INFO | mod_generator | Successful login for user 'Joaquim' from IP 198.51.100.5
27-02-2025 13:44:41:056 | WARNING | mod_generator | Port scan detected from IP 198.168.1.98 targeting sensitive ports
27-02-2025 13:44:44:656 | INFO | mod_generator | Successful login for user 'Joaquim' from IP 198.168.1.98
27-02-2025 13:44:48:518 | INFO | mod_generator | Successful login for user 'Joana' from IP 198.168.1.98
27-02-2025 13:44:51:802 | WARNING | mod_generator | Port scan detected from IP 172.16.0.3 targeting sensitive ports
27-02-2025 13:44:55:862 | INFO | mod_generator | Successful login for user 'admin' from IP 192.168.1.1
27-02-2025 13:44:58:586 | WARNING | mod_generator | File access: User 'Ana' accessed /var/log/secure.log
27-02-2025 13:45:01:593 | CRITICAL | mod_generator | Malware detected! Type: Trojan, User: 'Ana', IP: 198.168.1.98
27-02-2025 13:45:04:893 | INFO | mod_generator | Successful login for user 'Joana' from IP 10.0.0.2
27-02-2025 13:45:06:567 | INFO | mod_generator | Successful login for user 'Tiago' from IP 172.16.0.12
27-02-2025 13:45:08:479 | INFO | mod_generator | Successful login for user 'Maria' from IP 203.0.113.4
27-02-2025 13:45:12:498 | WARNING | mod_generator | Port scan detected from IP 172.16.0.3 targeting sensitive ports
27-02-2025 13:45:17:237 | INFO | mod_generator | Successful login for user 'Rui' from IP 192.168.1.1
27-02-2025 13:45:22:141 | INFO | mod_generator | Successful login for user 'Maria' from IP 198.168.1.98
27-02-2025 13:45:25:814 | WARNING | mod_generator | File access: User 'admin' accessed /var/log/auth.log
27-02-2025 13:45:27:957 | INFO | mod_generator | Successful login for user 'Joana' from IP 10.0.0.2
27-02-2025 13:45:32:853 | INFO | mod_generator | Successful login for user 'Ana' from IP 192.168.1.1
27-02-2025 13:45:35:127 | INFO | mod_generator | Successful login for user 'Carla' from IP 172.16.0.12
27-02-2025 13:45:39:601 | WARNING | mod_generator | Port scan detected from IP 198.51.100.5 targeting sensitive ports
27-02-2025 13:45:40:624 | INFO | mod_generator | Successful login for user 'Tiago' from IP 198.168.1.98
27-02-2025 13:45:43:643 | WARNING | mod_generator | Port scan detected from IP 172.16.0.12 targeting sensitive ports
27-02-2025 13:45:48:501 | INFO | mod_generator | Successful login for user 'Pedro' from IP 198.51.100.5
27-02-2025 13:45:51:304 | INFO | mod_generator | Successful login for user 'Carla' from IP 198.51.100.5
27-02-2025 13:45:53:284 | INFO | mod_generator | Successful login for user 'Joaquim' from IP 192.168.1.1
27-02-2025 13:45:56:665 | WARNING | mod_generator | File access: User 'Ana' accessed /var/log/auth.log
27-02-2025 13:45:58:973 | INFO | mod_generator | Successful login for user 'admin' from IP 172.16.0.12
27-02-2025 13:46:03:252 | INFO | mod_generator | Successful login for user 'Joana' from IP 198.51.100.5
27-02-2025 13:46:06:695 | INFO | mod_generator | Successful login for user 'Ana' from IP 10.0.0.2
27-02-2025 13:46:08:723 | INFO | mod_generator | Successful login for user 'Maria' from IP 192.168.1.1
27-02-2025 13:46:12:708 | WARNING | mod_generator | Port scan detected from IP 203.0.113.4 targeting sensitive ports
27-02-2025 13:46:13:743 | WARNING | mod_generator | Port scan detected from IP 198.51.100.5 targeting sensitive ports
27-02-2025 13:46:16:977 | INFO | mod_generator | Successful login for user 'admin' from IP 172.16.0.3
27-02-2025 13:46:21:448 | WARNING | mod_generator | Port scan detected from IP 172.16.0.12 targeting sensitive ports
27-02-2025 13:46:22:968 | INFO | mod_generator | Successful login for user 'Joaquim' from IP 198.168.1.98
27-02-2025 13:46:24:393 | INFO | mod_generator | Successful login for user 'Ana' from IP 192.168.1.1
27-02-2025 13:46:28:693 | INFO | mod_generator | Successful login for user 'Tiago' from IP 172.16.0.3
27-02-2025 13:46:31:093 | INFO | mod_generator | Successful login for user 'Joana' from IP 198.168.1.98
27-02-2025 13:46:34:691 | WARNING | mod_generator | Port scan detected from IP 198.51.100.5 targeting sensitive ports
27-02-2025 13:46:37:976 | INFO | mod_generator | Successful login for user 'Joana' from IP 198.51.100.5
27-02-2025 13:46:42:000 | WARNING | mod_generator | File access: User 'Tiago' accessed /var/log/syslog.log
27-02-2025 13:46:46:587 | INFO | mod_generator | Successful login for user 'Rui' from IP 172.16.0.3
27-02-2025 13:46:48:249 | INFO | mod_generator | Successful login for user 'Joaquim' from IP 203.0.113.4
27-02-2025 13:46:51:780 | INFO | mod_generator | Successful login for user 'Joaquim' from IP 198.168.1.98
27-02-2025 13:46:53:680 | WARNING | mod_generator | Port scan detected from IP 10.0.0.2 targeting sensitive ports
27-02-2025 13:46:56:315 | INFO | mod_generator | Successful login for user 'admin' from IP 192.168.1.1
27-02-2025 13:46:59:333 | WARNING | mod_generator | File access: User 'Rui' accessed /var/log/auth.log
27-02-2025 13:47:01:861 | CRITICAL | mod_generator | Malware detected! Type: Adware, User: 'Joaquim', IP: 172.16.0.3
27-02-2025 13:47:03:871 | WARNING | mod_generator | Port scan detected from IP 192.168.1.1 targeting sensitive ports
27-02-2025 13:47:07:111 | ERROR | mod_generator | Failed login attempt for user 'Pedro' from IP 198.168.1.98
27-02-2025 13:47:08:487 | INFO | mod_generator | Successful login for user 'Joana' from IP 203.0.113.4
27-02-2025 13:47:12:201 | INFO | mod_generator | Successful login for user 'admin' from IP 10.0.0.2
27-02-2025 13:47:14:404 | WARNING | mod_generator | Port scan detected from IP 198.51.100.5 targeting sensitive ports
27-02-2025 13:47:18:178 | CRITICAL | mod_generator | Malware detected! Type: Trojan, User: 'admin', IP: 203.0.113.4
27-02-2025 13:47:21:439 | ERROR | mod_generator | Failed login attempt for user 'Ana' from IP 203.0.113.4
27-02-2025 13:47:26:048 | INFO | mod_generator | Successful login for user 'Maria' from IP 198.51.100.5
27-02-2025 13:47:29:054 | CRITICAL | mod_generator | Malware detected! Type: Trojan, User: 'Tiago', IP: 203.0.113.4
27-02-2025 13:47:30:787 | CRITICAL | mod_generator | Malware detected! Type: Spyware, User: 'Bruno', IP: 192.168.1.1
27-02-2025 13:47:35:255 | ERROR | mod_generator | Failed login attempt for user 'Joaquim' from IP 172.16.0.12
27-02-2025 13:47:36:497 | INFO | mod_generator | Successful login for user 'Ana' from IP 203.0.113.4
27-02-2025 13:47:39:093 | WARNING | mod_generator | Port scan detected from IP 203.0.113.4 targeting sensitive ports
27-02-2025 13:47:40:733 | WARNING | mod_generator | File access: User 'Joana' accessed /var/log/auth.log
27-02-2025 13:47:44:512 | ERROR | mod_generator | Failed login attempt for user 'Maria' from IP 192.168.1.1
27-02-2025 13:47:46:722 | INFO | mod_generator | Successful login for user 'Pedro' from IP 198.168.1.98
27-02-2025 13:47:49:418 | ERROR | mod_generator | Failed login attempt for user 'admin' from IP 198.168.1.98
27-02-2025 13:47:51:986 | INFO | mod_generator | Successful login for user 'Maria' from IP 198.51.100.5
27-02-2025 13:47:56:840 | WARNING | mod_generator | Port scan detected from IP 172.16.0.12 targeting sensitive ports
27-02-2025 13:47:59:325 | INFO | mod_generator | Successful login for user 'Ana' from IP 198.168.1.98
27-02-2025 13:48:03:353 | INFO | mod_generator | Successful login for user 'Tiago' from IP 198.168.1.98
27-02-2025 13:48:07:641 | WARNING | mod_generator | File access: User 'Ana' accessed /var/log/secure.log
27-02-2025 13:48:09:437 | WARNING | mod_generator | File access: User 'Ana' accessed /var/log/auth.log
27-02-2025 13:48:14:224 | WARNING | mod_generator | Port scan detected from IP 192.168.1.1 targeting sensitive ports
27-02-2025 13:48:16:914 | INFO | mod_generator | Successful login for user 'admin' from IP 172.16.0.3
27-02-2025 13:48:21:447 | INFO | mod_generator | Successful login for user 'Carla' from IP 192.168.1.1
27-02-2025 13:48:22:621 | INFO | mod_generator | Successful login for user 'admin' from IP 192.168.1.1
27-02-2025 13:48:26:667 | INFO | mod_generator | Successful login for user 'Ana' from IP 172.16.0.12
27-02-2025 13:48:28:299 | INFO | mod_generator | Successful login for user 'Rui' from IP 172.16.0.12
27-02-2025 13:48:29:394 | INFO | mod_generator | Successful login for user 'Maria' from IP 172.16.0.3
27-02-2025 13:48:32:679 | WARNING | mod_generator | Port scan detected from IP 172.16.0.3 targeting sensitive ports
27-02-2025 13:48:36:934 | INFO | mod_generator | Successful login for user 'Tiago' from IP 198.168.1.98
27-02-2025 13:48:41:171 | INFO | mod_generator | Successful login for user 'Joaquim' from IP 198.168.1.98
27-02-2025 13:48:45:240 | CRITICAL | mod_generator | Malware detected! Type: Spyware, User: 'Rui', IP: 198.51.100.5
27-02-2025 13:48:49:790 | INFO | mod_generator | Successful login for user 'Maria' from IP 10.0.0.2
27-02-2025 13:48:53:150 | INFO | mod_generator | Successful login for user 'admin' from IP 203.0.113.4
27-02-2025 13:48:54:951 | INFO | mod_generator | Successful login for user 'Ana' from IP 172.16.0.12
27-02-2025 13:48:58:716 | INFO | mod_generator | Successful login for user 'Maria' from IP 172.16.0.12
27-02-2025 13:49:01:160 | CRITICAL | mod_generator | Malware detected! Type: Spyware, User: 'Rui', IP: 192.168.1.1
27-02-2025 13:49:03:975 | INFO | mod_generator | Successful login for user 'Joana' from IP 198.51.100.5
27-02-2025 13:49:06:012 | CRITICAL | mod_generator | Malware detected! Type: Spyware, User: 'Pedro', IP: 172.16.0.12
27-02-2025 13:49:07:547 | INFO | mod_generator | Successful login for user 'Rui' from IP 172.16.0.3
27-02-2025 13:49:09:994 | CRITICAL | mod_generator | Malware detected! Type: Trojan, User: 'admin', IP: 203.0.113.4
27-02-2025 13:49:13:727 | WARNING | mod_generator | Port scan detected from IP 10.0.0.2 targeting sensitive ports
27-02-2025 13:49:18:471 | WARNING | mod_generator | File access: User 'Maria' accessed /var/log/syslog.log
27-02-2025 13:49:22:613 | WARNING | mod_generator | File access: User 'Joaquim' accessed /var/log/syslog.log
27-02-2025 13:49:26:143 | CRITICAL | mod_generator | Malware detected! Type: Worm, User: 'admin', IP: 172.16.0.3
27-02-2025 13:49:30:251 | WARNING | mod_generator | Port scan detected from IP 192.168.1.1 targeting sensitive ports
27-02-2025 13:49:32:391 | CRITICAL | mod_generator | Malware detected! Type: Trojan, User: 'Tiago', IP: 192.168.1.1
27-02-2025 13:49:35:340 | WARNING | mod_generator | File access: User 'Ana' accessed /var/log/secure.log
27-02-2025 13:49:36:749 | INFO | mod_generator | Successful login for user 'Rui' from IP 172.16.0.12
27-02-2025 13:49:40:180 | INFO | mod_generator | Successful login for user 'Joana' from IP 172.16.0.12
27-02-2025 13:49:44:908 | WARNING | mod_generator | Port scan detected from IP 10.0.0.2 targeting sensitive ports
27-02-2025 13:49:47:779 | INFO | mod_generator | Successful login for user 'Carla' from IP 198.168.1.98
27-02-2025 13:49:49:123 | INFO | mod_generator | Successful login for user 'Carla' from IP 203.0.113.4
27-02-2025 13:49:51:890 | INFO | mod_generator | Successful login for user 'admin' from IP 192.168.1.1
27-02-2025 13:49:54:675 | INFO | mod_generator | Successful login for user 'Carla' from IP 10.0.0.2
27-02-2025 13:49:57:583 | INFO | mod_generator | Successful login for user 'Pedro' from IP 172.16.0.12
27-02-2025 13:49:59:547 | WARNING | mod_generator | Port scan detected from IP 172.16.0.3 targeting sensitive ports
27-02-2025 13:50:04:303 | INFO | mod_generator | Successful login for user 'Maria' from IP 172.16.0.12
27-02-2025 13:50:06:733 | WARNING | mod_generator | File access: User 'Ana' accessed /var/log/syslog.log
27-02-2025 13:50:10:617 | INFO | mod_generator | Successful login for user 'Pedro' from IP 172.16.0.12
27-02-2025 13:50:13:240 | INFO | mod_generator | Successful login for user 'Joaquim' from IP 198.51.100.5
27-02-2025 13:50:14:944 | WARNING | mod_generator | Port scan detected from IP 10.0.0.2 targeting sensitive ports
27-02-2025 13:50:19:919 | ERROR | mod_generator | Failed login attempt for user 'Pedro' from IP 172.16.0.12
27-02-2025 13:50:20:965 | INFO | mod_generator | Successful login for user 'Rui' from IP 172.16.0.3
27-02-2025 13:50:23:897 | INFO | mod_generator | Successful login for user 'admin' from IP 192.168.1.1
27-02-2025 13:50:27:728 | INFO | mod_generator | Successful login for user 'Pedro' from IP 203.0.113.4
27-02-2025 13:50:31:482 | WARNING | mod_generator | Port scan detected from IP 198.168.1.98 targeting sensitive ports
27-02-2025 13:50:36:224 | INFO | mod_generator | Successful login for user 'Ana' from IP 198.51.100.5
27-02-2025 13:50:38:793 | WARNING | mod_generator | File access: User 'admin' accessed /var/log/secure.log
27-02-2025 13:50:43:484 | WARNING | mod_generator | Port scan detected from IP 172.16.0.3 targeting sensitive ports
27-02-2025 13:50:48:306 | INFO | mod_generator | Successful login for user 'admin' from IP 192.168.1.1
27-02-2025 13:50:49:580 | WARNING | mod_generator | File access: User 'Ana' accessed /var/log/auth.log
27-02-2025 13:50:54:441 | WARNING | mod_generator | Port scan detected from IP 192.168.1.1 targeting sensitive ports
27-02-2025 13:50:57:170 | ERROR | mod_generator | Failed login attempt for user 'Tiago' from IP 10.0.0.2
27-02-2025 13:50:59:825 | INFO | mod_generator | Successful login for user 'Pedro' from IP 172.16.0.3
27-02-2025 13:51:01:762 | WARNING | mod_generator | Port scan detected from IP 198.51.100.5 targeting sensitive ports
27-02-2025 13:51:06:589 | WARNING | mod_generator | File access: User 'Joaquim' accessed /var/log/syslog.log
27-02-2025 13:51:07:649 | WARNING | mod_generator | File access: User 'Ana' accessed /var/log/secure.log
27-02-2025 13:51:09:093 | WARNING | mod_generator | File access: User 'admin' accessed /var/log/secure.log
27-02-2025 13:51:11:625 | CRITICAL | mod_generator | Malware detected! Type: Trojan, User: 'Joana', IP: 10.0.0.2
27-02-2025 13:51:16:618 | CRITICAL | mod_generator | Malware detected! Type: Trojan, User: 'Ana', IP: 203.0.113.4
27-02-2025 13:51:21:267 | INFO | mod_generator | Successful login for user 'Bruno' from IP 203.0.113.4
27-02-2025 13:51:24:899 | INFO | mod_generator | Successful login for user 'Carla' from IP 172.16.0.12
27-02-2025 13:51:27:061 | INFO | mod_generator | Successful login for user 'Carla' from IP 192.168.1.1
27-02-2025 13:51:28:207 | INFO | mod_generator | Successful login for user 'admin' from IP 172.16.0.3
27-02-2025 13:51:33:106 | INFO | mod_generator | Successful login for user 'Bruno' from IP 172.16.0.3
27-02-2025 13:51:37:910 | INFO | mod_generator | Successful login for user 'Tiago' from IP 172.16.0.12
27-02-2025 13:51:41:904 | WARNING | mod_generator | File access: User 'Joana' accessed /var/log/secure.log
27-02-2025 13:51:44:384 | WARNING | mod_generator | File access: User 'Ana' accessed /var/log/syslog.log
27-02-2025 13:51:46:222 | INFO | mod_generator | Successful login for user 'Carla' from IP 198.168.1.98
27-02-2025 13:51:49:701 | ERROR | mod_generator | Failed login attempt for user 'Bruno' from IP 10.0.0.2
27-02-2025 13:51:52:423 | CRITICAL | mod_generator | Malware detected! Type: Spyware, User: 'Ana', IP: 172.16.0.12
27-02-2025 13:51:57:065 | INFO | mod_generator | Successful login for user 'Tiago' from IP 10.0.0.2
27-02-2025 13:52:01:140 | INFO | mod_generator | Successful login for user 'Tiago' from IP 172.16.0.3
27-02-2025 13:52:06:009 | CRITICAL | mod_generator | Malware detected! Type: Trojan, User: 'Bruno', IP: 198.168.1.98
27-02-2025 13:52:07:520 | WARNING | mod_generator | Port scan detected from IP 192.168.1.1 targeting sensitive ports
27-02-2025 13:52:09:912 | WARNING | mod_generator | File access: User 'Joaquim' accessed /var/log/syslog.log
27-02-2025 13:52:11:861 | WARNING | mod_generator | Port scan detected from IP 198.168.1.98 targeting sensitive ports
27-02-2025 13:52:13:348 | INFO | mod_generator | Successful login for user 'Ana' from IP 172.16.0.3
27-02-2025 13:52:16:919 | WARNING | mod_generator | Port scan detected from IP 192.168.1.1 targeting sensitive ports
27-02-2025 13:52:21:002 | WARNING | mod_generator | File access: User 'Joaquim' accessed /var/log/auth.log
27-02-2025 13:52:22:132 | INFO | mod_generator | Successful login for user 'Maria' from IP 198.168.1.98
27-02-2025 13:52:27:031 | WARNING | mod_generator | Port scan detected from IP 198.168.1.98 targeting sensitive ports
27-02-2025 13:52:31:285 | INFO | mod_generator | Successful login for user 'Maria' from IP 203.0.113.4
27-02-2025 13:52:34:013 | INFO | mod_generator | Successful login for user 'Pedro' from IP 198.168.1.98
27-02-2025 13:52:38:169 | WARNING | mod_generator | File access: User 'admin' accessed /var/log/auth.log
27-02-2025 13:52:39:756 | WARNING | mod_generator | Port scan detected from IP 172.16.0.12 targeting sensitive ports
27-02-2025 13:52:42:105 | WARNING | mod_generator | Port scan detected from IP 10.0.0.2 targeting sensitive ports
27-02-2025 13:52:45:681 | WARNING | mod_generator | Port scan detected from IP 172.16.0.12 targeting sensitive ports
27-02-2025 13:52:49:167 | INFO | mod_generator | Successful login for user 'Bruno' from IP 10.0.0.2
27-02-2025 13:52:51:770 | INFO | mod_generator | Successful login for user 'Joana' from IP 192.168.1.1
27-02-2025 13:52:53:487 | INFO | mod_generator | Successful login for user 'Bruno' from IP 172.16.0.12
27-02-2025 13:52:55:825 | WARNING | mod_generator | File access: User 'Joaquim' accessed /var/log/secure.log
27-02-2025 13:52:58:040 | WARNING | mod_generator | File access: User 'admin' accessed /var/log/auth.log
27-02-2025 13:52:59:437 | WARNING | mod_generator | File access: User 'Ana' accessed /var/log/auth.log
27-02-2025 13:53:02:941 | WARNING | mod_generator | Port scan detected from IP 192.168.1.1 targeting sensitive ports
27-02-2025 13:53:07:562 | INFO | mod_generator | Successful login for user 'Joana' from IP 172.16.0.12
27-02-2025 13:53:08:789 | WARNING | mod_generator | Port scan detected from IP 10.0.0.2 targeting sensitive ports
27-02-2025 13:53:11:691 | INFO | mod_generator | Successful login for user 'Joana' from IP 172.16.0.3
27-02-2025 13:53:16:233 | INFO | mod_generator | Successful login for user 'Carla' from IP 203.0.113.4
27-02-2025 13:53:18:558 | WARNING | mod_generator | Port scan detected from IP 172.16.0.12 targeting sensitive ports
27-02-2025 13:53:20:429 | CRITICAL | mod_generator | Malware detected! Type: Worm, User: 'Pedro', IP: 203.0.113.4
27-02-2025 13:53:23:159 | INFO | mod_generator | Successful login for user 'admin' from IP 192.168.1.1
27-02-2025 13:53:27:977 | INFO | mod_generator | Successful login for user 'Carla' from IP 198.168.1.98
27-02-2025 13:53:31:032 | WARNING | mod_generator | File access: User 'Rui' accessed /var/log/auth.log
27-02-2025 13:53:32:786 | WARNING | mod_generator | File access: User 'Rui' accessed /var/log/secure.log
27-02-2025 13:53:36:578 | INFO | mod_generator | Successful login for user 'Pedro' from IP 172.16.0.12
27-02-2025 13:53:39:689 | INFO | mod_generator | Successful login for user 'Carla' from IP 172.16.0.12
27-02-2025 13:53:40:735 | WARNING | mod_generator | File access: User 'admin' accessed /var/log/secure.log
27-02-2025 13:53:43:647 | ERROR | mod_generator | Failed login attempt for user 'Bruno' from IP 172.16.0.12
